87.120.113.55 - - [05/Feb/2025:00:22:36 +0000] "GET /.git/config HTTP/1.1" 302 387 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /dev/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /blog/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /_git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /app/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /assets/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /static/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /backend/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /debug/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /src/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /temp/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /site/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /tmp/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /v2/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /production/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /new/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /web/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /staging/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /v3/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /root/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /wordpress/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /v1/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /wp-admin/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /sites/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:11 +0000] "GET /test/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:11 +0000] "GET /old/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:11 +0000] "GET /wp/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:11 +0000] "GET /www/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:11 +0000] "GET /wp-content/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
213.136.86.62 - - [05/Feb/2025:15:01:10 +0000] "GET /api/.git/config HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
173.245.207.28 - - [05/Feb/2025:15:28:29 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.1"
139.59.101.104 - - [05/Feb/2025:15:32:53 +0000] "GET /cdn-cgi/trace HTTP/1.1" 302 350 "-" "Mozilla/5.0"
139.162.71.210 - - [05/Feb/2025:15:33:00 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 zgrab/0.x"
66.240.236.109 - - [05/Feb/2025:16:16:49 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 zgrab/0.x"
47.237.115.100 - - [05/Feb/2025:16:21:30 +0000] "\x16\x03\x01" 400 524 "-" "-"
78.153.140.148 - - [05/Feb/2025:16:25:43 +0000] "GET /.env HTTP/1.1" 302 387 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
78.153.140.148 - - [05/Feb/2025:16:25:43 +0000] "POST / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
141.255.166.90 - - [05/Feb/2025:17:00:45 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
18.216.251.47 - - [05/Feb/2025:17:01:06 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
18.216.251.47 - - [05/Feb/2025:17:01:20 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
18.216.251.47 - - [05/Feb/2025:17:01:55 +0000] "\n" 400 524 "-" "-"
18.216.251.47 - - [05/Feb/2025:17:04:51 +0000] "\x16\x03\x01" 400 524 "-" "-"
18.216.251.47 - - [05/Feb/2025:17:07:25 +0000] "\x16\x03\x01" 400 524 "-" "-"
194.50.16.252 - - [05/Feb/2025:17:28:45 +0000] "GET / HTTP/1.1" 200 966 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
160.30.21.34 - - [05/Feb/2025:17:36:57 +0000] "CONNECT www.google.com:443 HTTP/1.1" 302 331 "-" "Go-http-client/1.1"
185.196.220.253 - - [05/Feb/2025:17:46:37 +0000] "GET / HTTP/1.1" 200 1742 "-" "Hello World"
35.202.9.133 - - [05/Feb/2025:18:14:35 +0000] "GET / HTTP/1.1" 200 947 "-" "Mozilla/5.0 (compatible; tchelebi/1.0; +http://tchelebi.io)"
194.50.16.252 - - [05/Feb/2025:18:22:37 +0000] "GET /appsettings.json HTTP/1.1" 302 350 "-" "Mozilla/5.0 (Debian; Linux i686; rv:124.0) Gecko/20100101 Firefox/124.0"
194.50.16.252 - - [05/Feb/2025:18:22:37 +0000] "GET /appsettings.Production.json HTTP/1.1" 302 292 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
194.50.16.252 - - [05/Feb/2025:18:22:40 +0000] "GET /api/appsettings.json HTTP/1.1" 302 292 "-" "Mozilla/5.0 (Knoppix; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
194.50.16.252 - - [05/Feb/2025:18:22:40 +0000] "GET /api/appsettings.Production.json HTTP/1.1" 302 292 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11) AppleWebKit/616.13.10 (KHTML, like Gecko) Version/17.2.97 Safari/616.13.10"
95.214.55.132 - - [05/Feb/2025:18:27:10 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
205.210.31.9 - - [05/Feb/2025:18:35:35 +0000] "GET / HTTP/1.1" 200 947 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
141.255.166.90 - - [05/Feb/2025:18:52:03 +0000] "GET / HTTP/1.1" 200 1742 "-" "-"
95.214.55.43 - - [05/Feb/2025:19:03:57 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
46.19.138.234 - - [05/Feb/2025:19:43:59 +0000] "GET / HTTP/1.1" 200 1003 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
221.182.189.18 - - [05/Feb/2025:19:46:40 +0000] "POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1" 400 488 "-" "Custom-AsyncHttpClient"
95.252.82.226 - - [05/Feb/2025:20:13:36 +0000] "GET / HTTP/1.0" 200 1761 "-" "curl/7.88.1"
92.255.57.58 - - [05/Feb/2025:20:26:34 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 966 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
